date,year,month,min_cfs,max_cfs,mean_cfs
2019-04,2019,04,456.0,1580.0,668.5333333333333
2019-05,2019,05,1070.0,1860.0,1333.5483870967741
2019-06,2019,06,1130.0,4180.0,2503.6666666666665
2019-07,2019,07,692.0,3200.0,1611.9354838709678
2019-08,2019,08,182.0,685.0,409.03225806451616
2019-09,2019,09,193.0,426.0,321.1
2019-10,2019,10,352.0,442.0,403.93548387096774
2019-11,2019,11,228.0,506.0,406.8666666666667
2019-12,2019,12,216.0,463.0,364.51612903225805
2020-01,2020,01,243.0,308.0,278.2258064516129
2020-02,2020,02,307.0,614.0,453.37931034482756
2020-03,2020,03,387.0,707.0,504.4516129032258
2020-04,2020,04,383.0,623.0,431.23333333333335
2020-05,2020,05,736.0,1280.0,1001.6774193548387
2020-06,2020,06,441.0,1790.0,980.0
2020-07,2020,07,225.0,436.0,331.80645161290323
2020-08,2020,08,31.7,231.0,92.14516129032258
2020-09,2020,09,79.2,358.0,216.86666666666667
2020-10,2020,10,208.0,408.0,281.19354838709677
2020-11,2020,11,262.0,397.0,337.3333333333333
2020-12,2020,12,225.0,320.0,268.48387096774195
2021-01,2021,01,236.0,325.0,287.3225806451613
2021-02,2021,02,255.0,409.0,325.85714285714283
2021-03,2021,03,327.0,557.0,412.06451612903226
2021-04,2021,04,278.0,410.0,351.8333333333333
2021-05,2021,05,264.0,731.0,500.83870967741933
2021-06,2021,06,229.0,951.0,511.56666666666666
2021-07,2021,07,169.0,336.0,225.3548387096774
2021-08,2021,08,33.0,440.0,141.39032258064518
2021-09,2021,09,82.7,628.0,153.0
2021-10,2021,10,274.0,502.0,366.0
2021-11,2021,11,279.0,471.0,343.26666666666665
2021-12,2021,12,205.0,393.0,290.8709677419355
2022-01,2022,01,253.0,396.0,321.5806451612903
2022-02,2022,02,214.0,401.0,318.07142857142856
2022-03,2022,03,303.0,1330.0,516.0322580645161
2022-04,2022,04,342.0,722.0,430.73333333333335
2022-05,2022,05,583.0,1750.0,1066.6774193548388
2022-06,2022,06,532.0,1460.0,975.5862068965517
